"ID","Role","SystemID","timestamp"
2782,Εκτυπώσεις,2,2022-02-19 09:22:51.000
2783,Σκηνοθεσία - Σκηνική εγκατάσταση – Δραματουργική επεξεργασία,2,2022-02-19 09:26:05.000
2784,Χειριστής φώτων- ήχου,2,2022-02-19 09:26:10.000
2785,"Φωτογραφίες, Video",2,2022-02-19 09:27:37.000
2786,Δημιουργία μικρών γλυπτών,2,2022-02-19 09:28:42.000
2787,Video art/φωτισμοί,2,2022-02-19 09:28:43.000
2788,Σκηνική εγκατάσταση,2,2022-02-19 09:28:44.000
2789,Τεχνικός σύμβουλος,2,2022-02-19 09:28:47.000
2790,Guest Star,2,2022-02-19 09:32:48.000
2791,Μουσική επιμέλεια / Τραγούδι,2,2023-09-25 13:21:50.000
2792,Eπιμέλεια / Οργάνωση Παραγωγής,2,2022-02-19 09:35:12.000
2793,Υπεύθυνη Επικοινωνίας,2,2023-09-25 13:21:50.000
2794,Βοηθ. Σκηνοθέτη,2,2022-02-19 09:40:17.000
2795,Σκηνική επιμέλεια – Φωτισμοί,2,2022-02-19 09:40:19.000
2796,Διασκευή και προσαρμογή κειμένου,2,2022-02-19 09:40:20.000
2797,Κίνηση-Χορογραφία,2,2022-02-19 09:41:10.000
2798,Σχεδιασμός δημιουργικού,2,2022-02-19 09:41:15.000
2799,Σκηνοθεσία- Φωτισμοί,2,2022-02-19 09:42:54.000
2800,Σκηνικός χώρος- Κοστούμι,2,2022-02-19 09:42:55.000
2801,Video design - Φωτισμοί,2,2022-02-19 09:48:01.000
2802,Video game designer,2,2022-02-19 09:48:02.000
2803,Επιμέλεια Ρωσικών (τραγούδι),2,2022-02-19 09:48:04.000
2804,Σύλληψη-Σκηνοθεσία,2,2022-02-19 09:48:26.000
2805,Επιμέλεια σκηνικών,2,2022-02-19 09:48:31.000
2806,Φιλολογική επεξεργασία,2,2022-02-19 10:05:26.000
2807,Επιμέλεια κίνησης-Χορογραφίες,2,2022-02-19 10:05:28.000
2808,Επιμέλεια Φωτισμών,2,2022-02-19 10:05:29.000
2809,Προβολή και επικοινωνία,2,2022-02-19 10:05:33.000
2810,Στον ρόλο της Φ.,2,2022-02-19 10:06:14.000
2811,Μουσική (live),2,2022-02-19 10:06:16.000
2812,Μουσική επιμέλεια-ηχητικός σχεδιασμός,2,2022-02-19 10:06:17.000
2813,Σκηνογραφική-ενδυματολογική επιμέλεια/Φωτισμοί,2,2022-02-19 10:06:18.000
2814,Αφίσα/Πρόγραμμα,2,2022-02-19 10:06:19.000
2815,Kείμενο / Σκηνοθεσία,2,2022-02-19 10:06:37.000
2816,Κίνηση-Χορογραφίες,2,2022-02-19 10:06:38.000
2817,Μουσική παραγωγή/σύνθεση/sound design,2,2022-02-19 10:06:40.000
2818,Φωτογραφίες- σχεδιασμός αφίσας,2,2022-02-19 10:06:41.000
2819,Σχεδιασμός αφίσας promo,2,2022-02-19 10:06:42.000
2820,Επεξεργασία κειμένου – ερμηνεία,2,2022-02-19 10:12:08.000
2821,"Σκηνογραφία, video art, Εικαστική επιμέλεια",2,2022-02-19 10:12:34.000
2822,Ερμηνεύουν οι,2,2022-02-19 10:12:36.000
2823,Raining Cats And Bats,2,2022-02-19 10:17:14.000
2824,Β. Σκηνοθέτη,2,2022-02-19 10:20:04.000
2825,Επικοινωνία & Δημόσιες Σχέσεις - Διοργάνωση Εκδηλώσεων,2,2022-02-19 10:20:05.000
2826,Video promo,2,2022-02-19 10:20:32.000
2827,"Σκηνοθεσία, σκηνογραφία, κατασκευές",2,2022-02-19 10:20:47.000
2828,Χειρισμός φώτων,2,2022-02-19 10:20:49.000
2829,"Φωτισμοί, Ήχος",2,2022-02-19 10:22:14.000
2830,Κατασκευή κοστουμιού,2,2022-02-19 10:30:36.000
2831,Κατασκευές σκηνικού,2,2022-02-19 10:30:58.000
2832,Ερμηνεία-Σκηνοθεσία,2,2022-02-19 10:32:56.000
2833,Φωτογραφίες-βίντεο παράστασης,2,2022-02-19 10:32:57.000
2834,Τηλ. κρατήσεων,2,2022-02-19 10:33:00.000
2835,Κείμενο – σκηνοθεσία – ερμηνεία,2,2023-09-25 13:21:50.000
2836,Special Guest,2,2022-02-19 10:35:10.000
2837,Φωτογραφίες - trailer,2,2022-02-19 10:35:38.000
2838,Σενάριο/Σκηνοθεσία/Κούκλες/Φώτα/Μουσική Επιμέλεια,2,2022-02-19 10:36:22.000
2839,Θεατρικά Κουστούμια,2,2022-02-19 10:36:24.000
2840,Φωτογραφίες /Βίντεο,2,2022-02-19 10:36:28.000
2841,Βοηθός Σκηνοθέτη - Ζωντανή μουσική,2,2023-09-25 13:21:50.000
2842,Εικαστικό περιβάλλον και Κουστούμια,2,2022-02-19 10:37:09.000
2843,Ημερομηνίες Παραστάσεων,2,2022-02-19 10:37:59.000
2844,κείμενο A μέρους,2,2022-02-19 10:38:18.000
2845,Μετάφραση (από το αγγλικό κείμενο του William Archer),2,2022-02-19 10:38:41.000
2846,Καλλιτεχνική Επιμέλεια - Σκηνικά,2,2022-02-19 10:38:48.000
2847,Σκηνοθεσία & Διασκευή κειμένου,2,2022-02-19 10:39:13.000
2848,Φωτογραφίες/Video trailer,2,2022-02-19 10:39:16.000
2849,Μουσική trailer,2,2022-02-19 10:39:19.000
2850,Κείμενο-ερμηνεία-σκηνοθεσία,2,2022-02-19 10:39:52.000
2851,Co-Director,2,2022-02-19 10:39:53.000
2852,Εικαστική επιμέλεια,2,2023-09-25 13:21:50.000
2853,Creative Agency,2,2023-09-25 13:21:50.000
2854,Παραγωγή,2,2023-09-25 13:21:50.000
2855,Επικοινωνία / Δημόσιες σχέσεις,2,2023-09-25 13:21:50.000
2856,Ενδυματολογική επιμέλεια – Επιμέλεια σκηνικού χώρου,2,2022-02-19 10:41:58.000
2857,"Φωτογραφίες, Artwork",2,2022-02-19 10:43:26.000
2858,Δ/vση φωτογραφίας trailer,2,2022-02-19 10:43:27.000
2859,Στίχοι,2,2023-09-25 13:21:50.000
2860,Ενορχήστρωση,2,2023-09-25 13:21:50.000
2861,‘Επαιξαν οι μουσικοί,2,2023-09-25 13:21:50.000
2862,Στάθης Σκουρόπουλος,2,2023-09-25 13:21:50.000
2863,Μιχάλης Διακογιώργης,2,2023-09-25 13:21:50.000
2864,Ευανθία Ρεμπούτσικα,2,2023-09-25 13:21:50.000
2865,Ηχογράφηση,2,2023-09-25 13:21:50.000
2866,Video design-Φωτισμοί-Φωτογραφίες,2,2022-03-27 16:15:11.000
2867,Μουσική – Ηχητικό περιβάλλον,2,2022-03-27 16:15:12.000
2868,Βοηθός σκηνοθέτη – εκτέλεση παραγωγής,2,2022-03-27 16:15:13.000
2869,Promo video & φωτογραφίες,2,2022-03-27 16:19:41.000
2870,Σκηνοθεσια- ερμηνεία- στίχοι τραγουδιών,2,2022-03-27 16:22:19.000
2871,Σύνθεση και εκτέλεση μουσικής,2,2022-03-27 16:22:19.000
2872,Απόδοση Κειμένου,2,2022-03-27 16:22:45.000
2873,Α΄ Βοηθός Σκηνοθέτη,2,2022-03-27 16:22:50.000
2874,Β΄ Βοηθός Σκηνοθέτη,2,2022-03-27 16:22:51.000
2875,Σκηνοθεσία- Απόδοση Κειμένου,2,2022-03-27 16:25:37.000
2876,Πρωτότυπη μουσική και στίχοι,2,2022-03-27 16:25:38.000
2877,Πρωτότυπο κείμενο,2,2022-03-27 16:32:41.000
2878,Επικοινωνία-δημόσιες σχέσεις,2,2022-03-27 16:32:47.000
2879,Σκηνοθεσία - Σκηνικός Χώρος - Κοστούμια,2,2022-03-27 16:33:20.000
2880,Live video,2,2022-03-27 16:33:23.000
2881,Teaser video,2,2022-03-27 16:37:05.000
2882,Δημιουργία Κοστουμιών,2,2022-03-27 16:38:02.000
2883,Σχεδιασμός Εντύπων,2,2022-03-27 16:38:03.000
2884,Φωνητικό Σπότ,2,2022-03-27 16:38:07.000
2885,Σκηνοθεσία & Διασκευή,2,2022-03-27 16:39:09.000
2886,Δραματουργική Επεξεργασία & Διασκευή,2,2022-03-27 16:39:10.000
2887,Μτφρ πρωτότυπου κειμένου,2,2022-03-27 16:39:11.000
2888,"Εικαστική εγκατάσταση, Κοστούμια",2,2022-03-27 16:39:30.000
2889,"Μουσική, Φωτογραφίες & trailer",2,2022-03-27 16:39:31.000
2890,Επικοινωνία και Προβολή,2,2022-03-27 16:39:33.000
2891,Visuals / Σχεδιασμός ήχων,2,2023-09-25 13:21:50.000
2892,Φωτιστικός Σχεδιασμός,2,2022-03-27 16:42:16.000
2893,Φωτογραφίες/Trailer/Art-work,2,2022-03-27 16:42:17.000
2894,Καλλιτεχνική Συνεργάτις,2,2022-03-27 16:42:19.000
2895,Φωτογραφία banner viva,2,2022-03-27 16:44:40.000
2896,Φωτογραφίες media,2,2022-03-27 16:44:41.000
2897,Συγγραφέας - Σκηνοθεσία,2,2022-03-27 16:45:22.000
2898,Σκηνικό / Κοστούμι,2,2022-03-27 16:45:22.000
2899,Trailer / Κινηματογράφηση,2,2022-03-27 16:45:26.000
2900,Πρόγραμμα παράστασης,2,2022-03-27 16:45:26.000
2901,Επικοινωνία / Προώθηση παράστασης,2,2022-03-27 16:45:28.000
2902,Βοηθός Φωτογράφου,2,2022-03-27 16:52:04.000
2903,Σύλληψη – Ερμηνεία,2,2022-03-27 16:52:25.000
2904,Σχεδιασμός προγράμματος – Σκίτσα,2,2022-03-27 16:52:32.000
2905,Σκηνογραφία – Κοστούμια,2,2022-03-27 16:53:19.000
2906,Πρωτότυπη μουσική και ηχητικός σχεδιασμός,2,2022-03-27 16:53:20.000
2907,Ήχος – Φώτα – Live εικόνα,2,2022-03-27 16:53:23.000
2908,Επεξεργασία live εικόνας,2,2022-03-27 16:53:27.000
2909,Αφίσα – Πρόγραμμα,2,2022-03-27 16:53:28.000
2910,Κείμενο – Στίχοι,2,2022-03-27 16:53:47.000
2911,Ήχος – Φώτα,2,2022-03-27 16:53:52.000
2912,Σκηνοθεσία - Επεξεργασία κειμένου,2,2022-03-27 16:54:18.000
2913,Ζωντανή μουσική επί σκηνής – Sound design,2,2022-03-27 16:54:21.000
2914,Artwork αφίσας,2,2022-03-27 16:54:23.000
2915,Κατασκευή αφίσας,2,2022-03-27 16:54:24.000
2916,Χορογραφίες Tango,2,2023-09-25 13:21:50.000
2917,Φωτογραφία – Αφίσα,2,2023-09-25 13:21:50.000
2918,Σύλληψη/Art Direction,2,2022-03-27 16:59:19.000
2919,Μετάφραση στα ελληνικά,2,2023-09-25 13:21:50.000
2920,Μετάφραση στα αγγλικά,2,2023-09-25 13:21:50.000
2921,Technical Director,2,2022-03-27 16:59:26.000
2922,Technical assistant,2,2022-03-27 16:59:27.000
2923,Ήχος/φώτα,2,2022-03-27 17:05:49.000
2924,Φωνή,2,2022-03-27 17:06:05.000
2925,Βιόλα,2,2022-03-27 17:06:06.000
2926,"Κιθάρα, λούπες",2,2022-03-27 17:06:07.000
2927,"Συνθέσεις, αυτοσχεδιασμοί",2,2022-03-27 17:06:08.000
2928,Συντονισμός-Δραματουργία,2,2022-03-27 17:06:10.000
2929,Σχεδιασμός εξωφύλλου και προγράμματος,2,2022-03-27 17:06:12.000
2930,Επιλογή Δραματολογίου - Μετάφραση,2,2022-03-27 17:06:38.000
2931,Voice Over trailer,2,2022-03-27 17:09:00.000
2932,Trailer-μοντάζ,2,2022-03-27 17:12:26.000
2933,Γραφίστας,2,2022-03-27 17:12:27.000
2934,"Σκηνοθεσία, δραματουργική επεξεργασία",2,2023-09-25 13:21:50.000
2935,Φωτογραφίες / Video,2,2022-03-27 17:15:26.000
2936,+ Guest,2,2022-03-27 17:16:09.000
2937,"Διδασκαλία Ερμηνείας, Δραματουργία–Σκηνοθεσία",2,2022-03-27 17:20:35.000
2938,Φωνή Ιερομόναχου,2,2022-03-27 17:20:36.000
2939,"Σχεδιασμός Ενδύματος, Μακέτες",2,2022-03-27 17:20:37.000
2940,Χειριστής Ήχου – Φώτων,2,2022-03-27 17:20:39.000
2941,Promo φωτογράφιση,2,2022-03-27 17:21:53.000
2942,Ενορχήστρωση-Μουσική επιμέλεια,2,2022-03-27 17:23:19.000
2943,Πληροφορίες,2,2022-03-27 17:23:28.000
2944,Αγιογραφίες,2,2022-03-27 17:33:29.000
2945,Σκηνοθεσία – Διασκευή/Δραματουργική επεξεργασία,2,2022-03-27 17:34:11.000
2946,Βοηθοί δραματουργίας,2,2022-03-27 17:34:12.000
2947,Πρωτότυπη σύνθεση/Μουσική επιμέλεια/Επιμέλεια video,2,2022-03-27 17:34:15.000
2948,Γλυπτική,2,2022-03-27 17:34:18.000
2949,Κατασκευή μακέτας,2,2022-03-27 17:34:20.000
2950,Σκηνοθεσία προσαρμογή,2,2023-09-25 13:21:50.000
2951,Κοστούμια σκηνικά,2,2022-03-27 17:34:55.000
2952,Φωτογραφίες/ Τρέιλερ,2,2022-03-27 17:35:15.000
2953,Φωτογράφιση- Επιμέλεια τρέιλερ- Αφίσα,2,2022-03-27 17:35:37.000
2954,"Μουσική επιμέλεια, επεξεργασία ήχου",2,2022-03-27 17:36:20.000
2955,"Φωτογραφίες, teaser",2,2022-03-27 17:36:22.000
2956,Χειρισμός κονσόλας,2,2022-03-27 17:36:25.000
2957,Σύλληψη / Ερμηνεία / Σκηνοθεσία,2,2022-03-27 17:37:09.000
2958,Κατασκευή αξεσουάρ,2,2022-03-27 17:37:17.000
2959,Διασκεύη-Απόδοση,2,2022-03-27 17:37:46.000
2960,Καλλιτεχνική σύλληψη video/φωτογραφίας,2,2022-03-27 17:37:52.000
2961,Επιμέλεια αφίσας,2,2022-03-27 17:39:08.000
2962,Σύλληψη ιδέας/σκηνοθεσία/κείμενο,2,2022-03-27 17:39:42.000
2963,Μουσική σύνθεση και επιμέλεια,2,2022-03-27 17:40:35.000
2964,Ηχοληψία και Programming,2,2022-03-27 17:40:36.000
2965,Φωτογραφία- Τρέιλερ,2,2022-03-27 17:40:57.000
2966,Κείμενο – Δραματουργική Επεξεργασία – Σκηνοθεσία,2,2022-03-27 17:41:19.000
2967,Επιμέλεια Σκηνοθεσίας - Κίνησης,2,2022-03-27 17:41:20.000
2968,Μουσικοί επί σκηνής,2,2022-04-15 15:46:51.000
2969,Κωστής Πυρένης,2,2022-04-15 15:49:37.000
2970,Βασίλης Δεφίγγος,2,2022-04-15 15:49:39.000
2971,Σάββας Ρακιντζάκης,2,2023-09-25 13:21:50.000
2972,Ρόλη Γιαμοπούλου,2,2022-04-15 15:49:42.000
2973,Βικτωρ Κουλουμπής,2,2022-04-15 15:49:43.000
2974,Στέφανος Κορκολής,2,2022-04-15 15:49:44.000
2975,Επικοινωνία/Δημόσιες σχέσεις,2,2022-04-15 15:49:49.000
2976,Εταιρία Παραγωγής,2,2022-04-15 15:49:50.000
2977,Live Djing,2,2022-04-15 15:50:43.000
2978,Μουσική – Ενορχήστρωση,2,2022-04-15 15:56:23.000
2979,Κείμενο - Στίχοι,2,2022-04-15 15:56:24.000
2980,Κείμενο Caroline Guiela Nguyen με ολόκληρη την καλλιτεχνική ομάδα • Σκηνοθεσία Caroline Guiela Nguyen • Συνεργαζόμενη καλλιτέχνιδα Claire Calvi • Σκην,2,2022-04-15 16:03:32.000
2981,Σκηνογραφική και Ενδυματολογική Επιμέλεια,2,2022-04-15 16:46:00.000
2982,Ζωγραφική εκτέλεση σκηνικού,2,2022-04-15 16:57:44.000
2983,Σκηνογραφία-Ενδυματολογική επιμέλεια,2,2022-04-15 16:58:38.000
2984,Κείμενο – Μετάφραση,2,2022-04-15 17:06:11.000
2985,Επεξεργασία κειμένου,2,2022-04-15 17:06:12.000
2986,Σχεδιασμός παράστασης – Σκηνοθεσία – Ερμηνεία,2,2022-04-15 17:06:13.000
2987,Σκηνικό – Κοστούμι,2,2022-04-15 17:06:14.000
2988,Το κοστούμι είναι Sur Mesure by,2,2022-04-15 17:06:15.000
2989,Στίχοι τραγουδιού «Καλωσορίσατε»,2,2022-04-15 17:06:19.000
2990,Προβολή – Επικοινωνία,2,2022-04-15 17:06:22.000
2991,Κείμενο παράστασης – Δραματουργική επεξεργασία,2,2022-04-15 17:14:18.000
2992,Συνεργάτης σκηνοθέτης,2,2022-04-15 17:14:24.000
2993,Βοηθοί σκηνογράφοι,2,2022-04-15 17:14:25.000
2994,Συμμετέχουν οι ηθοποιοί,2,2022-04-15 17:14:29.000
2995,Σκηνικό περιβάλλον,2,2022-04-15 17:14:45.000
2996,"Teaser, trailer",2,2022-04-15 17:14:46.000
2997,Υπεύθυνοι επικοινωνίας,2,2022-04-15 17:14:47.000
2998,ΠΑΙΖΕΙ,2,2022-04-15 17:14:48.000
2999,Διασκευή/Σκηνοθεσία,2,2022-04-15 17:19:49.000
3000,CreativeAgency,2,2022-04-15 17:19:52.000
3001,Φωτιστής,2,2022-04-15 17:20:33.000
3002,Stylist /creative director,2,2023-09-25 13:21:50.000
3003,Moυσική επιμέλεια,2,2022-04-15 17:20:37.000
3004,Τεχνικός Υπεύθυνος,2,2022-04-15 17:26:04.000
3005,Σύνθεση & επεξεργασία κειμένου,2,2022-04-15 17:28:40.000
3006,Σκηνικά-φωτισμοί,2,2022-04-15 17:28:41.000
3007,Σύνθεση τραγουδιών,2,2022-04-15 17:28:42.000
3008,Συντονισμός παραγωγής,2,2022-04-15 17:28:44.000
3009,Video teaser,2,2022-04-15 17:28:45.000
3010,Μακιγιάζ φωτογράφισης,2,2022-04-15 17:28:46.000
3011,Μουσική-Ήχοι,2,2022-04-15 17:31:57.000
3012,"Η ομάδα TEASERS αποτελείται από τρεις ετερόκλητες προσωπικότητες με διαφορετικές αφετηρίες, που δραστηριοποιούνται στο χώρο της εκπαίδευσης και των τε",2,2022-04-15 17:35:39.000
3013,Συμμετέχουν οι μουσικοί,2,2022-04-25 15:10:29.000
3014,Α’ βοηθός σκηνοθέτη,2,2022-04-25 16:27:52.000
3015,SoundDesigner,2,2022-04-25 16:28:14.000
3016,Οργάνωσης Παραγωγής,2,2022-04-25 16:28:15.000
3017,Οπτική Ταυτότητα,2,2022-04-25 16:28:16.000
3018,Σκηνοθεσία-Διασκευή,2,2022-04-25 16:29:21.000
3019,Σύμβουλος δραματουργίας-Βοηθός σκηνοθέτη,2,2022-04-25 16:29:22.000
3020,Σκηνικός χώρος- Κοστούμια,2,2022-04-25 16:29:24.000
3021,Βοηθό Ενδυματολόγου/Σκηνογράφου,2,2022-04-25 16:29:25.000
3022,Φωτογραφίες-Βίντεο,2,2022-04-25 16:29:26.000
3023,Φωτογραφίες – Video,2,2022-04-25 16:29:46.000
3024,"Τεχνική υποστήριξη, κονσόλα",2,2022-04-25 16:34:42.000
3025,Δραματουργική μεταγραφή – Σκηνοθεσία,2,2022-04-25 16:41:54.000
3026,Οπτικοακουστικό περιβάλλον – Ψηφιακή επεξεργασία,2,2022-04-25 16:41:56.000
3027,Ραδιοφωνικό σποτ,2,2022-04-25 16:41:57.000
3028,Υπεύθυνη θεάτρου,2,2022-04-25 16:41:58.000
3029,Τεχνικός θεάτρου,2,2022-04-25 16:41:59.000
3030,Απόδοση και Σκηνοθεσία,2,2022-04-25 16:42:37.000
3031,Βοηθός σκηνοθέτη και Επιμέλεια σκηνικού,2,2022-04-25 16:42:37.000
3032,Φωτογραφίες πρόβας,2,2022-04-25 16:42:38.000
3033,Φωτογραφίες αφίσας,2,2022-04-25 16:42:39.000
3034,Κείμενο - Σκηνοθεσία,2,2023-09-25 13:21:50.000
3035,Μουσικός επί σκηνής (κρουστά),2,2022-04-25 16:52:56.000
3036,Σύνθεση ηλεκτρονικού ηχοτοπίου,2,2022-04-25 16:52:57.000
3037,Σκηνικά και κοστούμια,2,2022-04-25 16:52:58.000
3038,Φωτογραφίες και trailer,2,2022-04-25 16:52:59.000
3039,Μετάφραση-διασκευή,2,2022-04-25 16:57:48.000
3040,Κατασκευαστής σκηνικού,2,2022-04-25 16:57:49.000
3041,Καλλιτεχνικοί συνεργάτες/ερευνητές,2,2022-04-25 16:58:32.000
3042,Τrailer,2,2022-04-25 16:58:34.000
3043,Οργάνωση - εκτέλεση παραγωγής,2,2022-04-25 16:58:35.000
3044,"Σκηνοθεσία, Μουσική Επιμέλεια",2,2022-04-27 15:51:16.000
3045,Μουσική εγκατάσταση,2,2022-04-27 16:12:25.000
3046,Διοργάνωσης,2,2022-04-27 16:12:30.000
3047,Σχεδιασμός οπτικής επικοινωνίας,2,2022-04-27 16:22:35.000
3048,Οργάνωση παραγωγής,2,2023-09-25 13:21:50.000
3049,Πέμη Ζούνη,2,2023-09-25 13:21:50.000
3050,Ιάκωβος Κολανιάν,2,2023-09-25 13:21:50.000
3051,Σκηνοθεσία/Διασκευή,2,2022-04-27 16:26:40.000
3052,Σχεδιασμός φωτισμών/Φωτογραφία/Video art,2,2022-04-27 16:26:41.000
3053,Σκηνοθεσία – Δραματουργία,2,2022-04-27 16:27:01.000
3054,ΚΙΘΑΡΑ Α,2,2022-04-27 16:31:23.000
3055,ΚΙΘΑΡΑ Β,2,2022-04-27 16:31:24.000
3056,ΣΑΞΟΦΩΝΟ,2,2022-04-27 16:31:24.000
3057,ΦΛΑΟΥΤΟ,2,2022-04-27 16:31:25.000
3058,Μουσική διδασκαλία χορού- πρωτότυπη μουσική σύνθεση,2,2022-05-14 06:43:18.000
3059,Πρωτότυπη μουσική σύνθεση ηχοτοπίων,2,2022-05-14 06:43:19.000
3060,Ενορχήστρωση Τραγουδιών - Μουσική Διδασκαλία,2,2022-05-14 06:44:37.000
3061,Ειδική Κατασκευή Καθρέφτη,2,2022-05-14 06:44:41.000
3062,Παίζουν με σειρά εμφάνισης,2,2022-05-14 06:51:16.000
3063,Θεατρική Παραγωγή,2,2022-05-14 06:53:19.000
3064,Σύλληψη ιδέας - Καλλιτεχνική επιμέλεια,2,2022-05-14 06:54:15.000
3065,Σκηνοθεσία-Πρωτότυπη μουσική-Μουσική διδασκαλία,2,2022-05-14 06:54:18.000
3066,ΕΠΙΜΕΛΕΙΑ ΣΚΗΝΟΘΕΣΙΑΣ,2,2022-05-14 06:56:21.000
3067,ΕΠΙΜΕΛΕΙΑ ΗΧΟΥ/ΠΡΩΤΟΤΥΠΗ ΜΟΥΣΙΚΗ,2,2022-05-14 06:56:22.000
3068,ΣΧΕΔΙΑΣΜΟΣ ΕΝΤΥΠΟΥ ΥΛΙΚΟΥ,2,2022-05-14 06:56:24.000
3069,ΤΖΑΜΣ,2,2022-05-14 06:56:25.000
3070,ΓΚΡΙΤ,2,2022-05-14 06:56:25.000
3071,Πρωτότυπη ιδέα - Σκηνοθεσία,2,2022-05-14 06:57:38.000
3072,Κείμενο,2,2022-05-14 06:57:38.000
3073,Σκηνικά-Κοστούμια-Φωτισμός,2,2022-05-14 06:57:39.000
3074,Aφίσσα παράστασης,2,2022-05-14 06:57:41.000
3075,Trailer παράστασης,2,2022-05-14 06:57:41.000
3076,Παραγωγή,2,2022-05-14 06:57:42.000
3077,Σοφία,2,2022-05-14 06:58:23.000
3078,Μάριος,2,2022-05-14 06:58:24.000
3079,Σχεδιασμός Φωτισμού,2,2022-05-14 06:58:25.000
3080,Α’ Βοηθός Σκηνοθέτη,2,2022-05-14 06:58:26.000
3081,Τσέλο,2,2022-05-14 07:00:41.000
3082,Κουστούμι,2,2022-05-14 07:00:43.000
3083,Σκηνοθεσία,2,2023-09-25 13:21:50.000
3084,Σκηνικά-κοστούμια,2,2023-09-25 13:21:50.000
3085,Μουσική,2,2023-09-25 13:21:50.000
3086,Βοηθός Σκηνοθέτη,2,2023-09-25 13:21:50.000
3087,Σκηνοθεσία-Διασκευή Κειμένου,2,2022-05-14 07:01:07.000
3088,Σκηνογραφία/Κοστούμια,2,2022-05-14 07:04:52.000
3089,Επίσημος Χορηγός,2,2022-05-14 07:07:14.000
3090,Βοηθός σκηνοθέτη - Coaching / επιμέλεια κίνησης,2,2022-05-14 07:08:05.000
3091,Φωνή δημοσιογράφου,2,2022-05-14 07:08:06.000
3092,Μουσική/Dj επί σκηνής,2,2022-05-14 07:08:20.000
3093,Σύλληψη και Σκηνοθεσία,2,2022-05-14 07:10:10.000
3094,Κείμενο παράστασης,2,2022-05-14 07:10:11.000
3095,Ηχητικός σχεδιασμός & Πρωτότυπη μουσική σύνθεση,2,2022-05-14 07:10:12.000
3096,Βοηθός ηχητικού σχεδιασμού,2,2022-05-14 07:10:13.000
3097,Σχεδιασμός και υλοποίηση λογισμικού,2,2022-05-14 07:10:13.000
3098,Καταστασκευή σκηνικού,2,2022-05-14 07:10:15.000
3099,Eπικοινωνία,2,2022-05-14 07:10:15.000
3100,Trailers,2,2022-05-14 07:11:07.000
3101,Βασισμένο στο βιβλίο του Andrew Hodges «ALAN TURING,2,2022-05-14 07:11:08.000
3102,Σύμβουλος μετάφρασης,2,2023-09-25 13:21:50.000
3103,Διεύθυνση φωτογραφίας trailer,2,2023-09-25 13:21:50.000
3104,Θεατρικό έργο,2,2022-05-14 07:14:33.000
3105,"Σκηνοθεσία, διδασκαλία λόγου κατά τη μέθοδο του Δήμου Αβδελιώδη, δραματουργική σύνθεση",2,2022-05-14 07:14:50.000
3106,Μουσική επιμέλεια – αυτοσχεδιαστικό σαντούρι,2,2022-05-14 07:14:51.000
3107,Υλοποίηση video,2,2022-05-14 07:14:51.000
3108,Πρωτότυπη Καλλιτεχνική Δημιουργία Αφίσας,2,2023-09-25 13:21:50.000
3109,Artistic video’s photos & φωτογραφίες πρόβας,2,2022-05-14 07:14:52.000
3110,Ταμείο,2,2023-09-25 13:21:50.000
3111,Σκηνοθεσία-κινησιολογία-μουσική επιμέλεια,2,2022-05-14 07:21:38.000
3112,Δημόσιες σχέσεις-επικοινωνία,2,2022-05-14 07:21:40.000
3113,Είδος παράστασης,2,2022-05-14 07:21:41.000
3114,Κοστούμια – Σκηνικά,2,2022-05-14 07:22:37.000
3115,Μουσική επιμέλεια - Projection,2,2022-05-14 07:22:38.000
3116,Κείμενα & Σκηνοθεσία,2,2022-05-14 07:22:39.000
3117,Σχεδιασμός - Κατασκευή σκηνικού,2,2022-05-14 07:23:52.000
3118,"Μουσική επιμέλεια, επιπλέον υλικό και ενορχηστρώσεις",2,2022-05-22 13:02:56.000
3119,Σκηνοθεσία – Απόδοση κειμένου και στίχων,2,2022-05-22 13:02:57.000
3120,Μουσική Διεύθυνση – Διδασκαλία Ορχήστρας,2,2022-05-22 13:02:57.000
3121,Video design – προβολές,2,2022-05-22 13:03:00.000
3122,Συνοδός πιάνου,2,2022-05-22 13:03:02.000
3123,Σχεδιασμός ήχου-ηχοληψία,2,2022-05-22 13:04:22.000
3124,Φιγούρες Θεάτρου Σκιών,2,2022-05-22 13:04:25.000
3125,Χειρισμός βιντεοπροβολων,2,2022-05-22 13:04:29.000
3126,Βίντεο promo και θεάτρου σκιών,2,2022-05-22 13:04:31.000
3127,Επικοινωνία- Οργάνωση Περιοδείας,2,2022-05-22 13:04:31.000
3128,Πρωτότυπη Μουσική – Διδασκαλία Χορικών,2,2022-05-22 13:38:48.000
3129,Λογοθεραπεία - αγωγή λόγου,2,2022-05-22 13:38:50.000
3130,Υπεύθυνη περιοδείας,2,2022-05-22 13:38:54.000
3131,Social Media -Διαφήμιση,2,2022-05-22 13:38:55.000
3132,Σκηνοθεσία-εικαστική εγκατάσταση-σχεδιασμός κοστουμιών,2,2022-05-22 13:42:34.000
3133,Απόδοση-δραματουργία,2,2022-05-22 13:42:34.000
3134,Κινηματογράφιση-trailer,2,2022-05-22 13:42:38.000
3135,Social Media – Διαφήμιση,2,2022-05-22 13:42:40.000
3136,Επικοινωνία – Γραφείο Τύπου,2,2022-05-22 13:42:41.000
3137,Creative Agency,2,2022-05-22 13:45:48.000
3138,Σκηνοθεσία/Καλλιτεχνική Επιμέλεια,2,2023-09-25 13:21:50.000
